City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
Visakhapatnam,2014-09-23,110.13656558170436,107.36518260445742,55.20367619699497,99.09156474809477,0.9129961992245298,61.59451287220506,25.300795129315397,70.153369929561
Raipur,2014-09-24,168.7187018737188,77.45151154610997,144.57814907163882,44.65635076928927,1.666245387397819,31.844767585528306,10.277450400509117,48.34569119146615
Visakhapatnam,2014-09-25,273.72238732797416,375.93359744843445,18.1141115035112,62.994260343620404,0.39461799669961983,55.28537928253167,41.5523644907436,85.016319009789
Chandigarh,2014-09-26,205.44418529667598,40.580961732251545,91.2774566863043,60.922063920282454,0.8475149726634184,94.11610870933912,16.41233235930197,51.557680251966474
Vadodara,2014-09-27,99.27567829916693,210.23540060527853,61.855644066355865,22.531417645273457,1.4099986771898168,53.17706320459859,18.96553005855681,55.677953296249754
Allahabad,2014-09-28,182.41359073044404,77.74510460864688,67.51910016455267,23.60450772872881,1.329122218180016,50.991790245451234,39.10441177429309,43.45259060450111
Jodhpur,2014-09-29,296.0738968003172,367.5563014473917,101.21132067388812,22.3082149257248,8.694530931985204,14.987601251579331,20.55268014243946,59.900660206644076
Agra,2014-09-30,137.08011787534514,83.41091484707829,117.19529031052616,9.416644814913155,0.10318991034968156,69.9253409697517,34.85380003689814,31.348193877077833
Kanpur,2014-10-01,165.1290641981722,235.30714585151932,149.12974222659008,53.36070285666204,4.196891610442335,84.5000677544276,31.03827495458586,83.25138621656805
Raipur,2014-10-02,184.14524881016152,109.21013485952662,21.367756230136376,97.53096793396689,3.1713275331598982,68.39503311504967,12.974128049867053,21.666644427851296
Aurangabad,2014-10-03,191.0478452401652,122.03729090949295,106.24755337750712,72.09735248892378,7.078155479324349,68.85663211530841,39.071901179525526,82.97913822644458
Ranchi,2014-10-04,121.42100859202468,183.09759212285235,128.867826583169,89.37431588124039,1.9677485435717694,93.07734352342703,26.021947417503668,81.86275550609686
Jabalpur,2014-10-05,175.22668341746262,193.0526344300912,127.04800461955033,90.44328041943963,9.595100508478918,65.19070721865221,26.65120427953951,40.59949855908788
Ahmedabad,2014-10-06,22.878275545380923,233.83672588668713,90.59086667914848,49.5295539965759,9.556072368130092,15.855691900824421,18.500512851646242,69.94568076987275
Pune,2014-10-07,263.74991357165743,73.15930672267845,25.828546199894447,47.609105416673856,2.065042419574441,95.07594472860553,32.30032847268624,44.49967915657186
Chandigarh,2014-10-08,63.872470153743514,247.64741349075953,61.81860548088994,66.81772459517751,9.160092868363032,54.30631584720244,14.907943057139923,55.24040425258238
Mumbai,2014-10-09,296.3305462122042,202.8958244994995,21.774184790227235,78.73710191661812,2.630631997846763,65.57761910382587,16.191710397143183,56.93614290260551
Pune,2014-10-10,217.6592305507856,158.01207418585562,29.066961758083362,20.794478602776024,6.68445265333466,53.26482103096786,19.577573141959675,79.84549909049596
Jaipur,2014-10-11,11.429989990949835,252.09777577906715,41.33864476008942,35.530064249789916,2.288635107283651,58.13650740566715,31.547454539795737,84.46397926031989
LucknowUntitled document,2014-10-12,16.8668137081787,233.69672445299187,68.78977048034832,6.892922083229869,7.208937389510624,47.17228765554619,19.383330424619324,55.06660501042085
Bangalore,2014-10-13,226.15357294150894,244.19390073639136,140.7295647406993,42.87493152089601,5.055945817379379,72.14575022403068,14.621937567589157,65.6762659122415
Vijayawada,2014-10-14,254.08289938932725,327.80642405197676,135.8069004500375,62.71456172202835,2.5420799185807677,60.881472045174135,30.98061626767684,67.02118095937989
Guwahati,2014-10-15,41.80141863168461,274.76344161776126,27.07692817015362,11.551552970001653,4.495983547317391,43.22378054469432,40.04832804662172,62.94571414415496
Coimbatore,2014-10-16,288.0623003446753,149.7504316392487,77.17377181509343,62.125986621259706,2.8657168603255454,88.64057481022786,25.849129647512378,37.02942208184173
LucknowUntitled document,2014-10-17,118.43829508028897,46.25962269987348,16.87394424215089,21.298592033392893,6.73903409938922,76.89385763815076,22.691744903239233,27.25072244629289
Bangalore,2014-10-18,232.51529489314453,80.48082664653313,60.8769066098146,82.54135989016646,1.6703992805564103,76.95889860684555,12.884690461884656,74.01440570379964
Aurangabad,2014-10-19,88.22689098329751,148.70023761718744,35.285698241317036,58.624550048844746,2.7635400234967076,45.294516295300305,14.062739868770446,41.59846143327324
Amritsar,2014-10-20,64.71575329068108,73.82420521059642,83.20955037512529,50.4716418772097,6.669031064002259,83.77330736957255,13.067897334358173,54.60863211652929
Kolkata,2014-10-21,67.36928833064292,169.62993320478515,30.66873960064975,46.48215100204064,0.36378552460040325,85.79168503764163,28.59196802830627,75.2008899927492
Allahabad,2014-10-22,44.588902745178856,112.8999495973973,59.204609340826046,70.33266779738305,6.897879856935148,85.90081626390952,11.656548853844605,72.99454574347044
Ludhiana,2014-10-23,222.84354134417762,102.89094735754092,69.85506939395279,7.926205416922456,9.721131838593152,34.94276519290593,25.861439414518866,29.058296908931887
Bangalore,2014-10-24,55.43815922590131,226.76770304983623,95.92508480681762,94.85775047420387,1.8696825534362973,38.73796192634303,21.400682070355977,43.35397626872086
Vadodara,2014-10-25,261.41303549240155,177.3680239177028,99.08479840123081,55.538076963812415,3.018444592245041,37.70084229933834,27.03515249932326,76.72181022536499
Raipur,2014-10-26,145.68534874100843,295.97773146806907,129.00192273011936,52.55306766299357,4.2571464985040635,91.29697780050115,26.564112432233845,92.41659063181584
Gwalior,2014-10-27,192.5033024863076,262.6440208702747,53.74266770247559,23.719289338490327,7.064079078916332,50.876051121151555,31.7668139090252,42.77774161424492
Ranchi,2014-10-28,165.2806136613512,191.18631205290177,130.31289560514452,42.16372843930553,8.688903362155694,98.15744879778471,12.412180522529159,69.75187768484042
Kota,2014-10-29,270.7240487765382,73.89399057090505,75.91044872017748,84.78900491450705,9.074704450416256,37.39846676469084,12.445724027728813,63.49079718031105
Howrah,2014-10-30,165.08885772034685,73.00290305470394,63.504821659361305,36.97964479641069,2.5921581896413097,85.8248511359354,19.33032052852441,41.01775889973858
Amritsar,2014-10-31,70.99366813831216,391.48430367482126,88.23598337997386,54.577881515662874,9.946415409733522,57.13232130988203,35.37220469495307,49.39732547119385
Madurai,2014-11-01,212.92435019273182,22.57464757971131,138.14458211324086,15.799347867006507,5.73195402645429,68.77145835865534,24.409046420525108,53.41107379434244
Delhi,2014-11-02,58.22871423722962,170.57554056825396,142.39690576612506,30.85919332994149,1.1887429652532906,93.38634704659391,34.675410666955,21.966188408912384
Chennai,2014-11-03,287.59222691241274,229.96919186611532,106.17117268932749,19.290373429598553,4.581379288759591,35.20098416305678,37.07301451552709,75.66226433375573
Navi Mumbai,2014-11-04,134.2642738103949,113.69804766686937,115.43781256454028,37.139214422573836,7.013767223573138,72.52626318861708,37.395393507310445,23.228016495968788
Amritsar,2014-11-05,41.359104322940695,378.8502124437335,55.69999482167672,10.695816752076752,1.5861916951146282,56.67213008109559,24.296956741196173,70.725540587543
Madurai,2014-11-06,87.4656514312927,289.16908555229753,145.80202698469557,20.36282919199745,1.5948950424158013,13.248130714652117,13.59792889285783,76.8392274416202
Dhanbad,2014-11-07,83.3376894682521,55.512960480014335,109.01387582694235,89.103186752532,0.11804811177270214,56.58797048426829,23.313354807663842,49.768569605861195
Varanasi,2014-11-08,217.8503640397276,50.87275973913138,127.50007868620725,54.68833994548627,3.685833953110123,23.983571400937286,19.587586215910036,35.20670993195714
Vadodara,2014-11-09,78.108861517402,231.15703636561685,35.7291429006044,9.886720296986773,8.061512176322374,71.18490442502276,29.147492133740382,37.47470402598679
Varanasi,2014-11-10,128.20498895039998,74.4971396571253,133.98154627121835,87.16400269410371,2.6088361774190827,15.276142518249774,10.81007075048559,83.08941383041605
Ludhiana,2014-11-11,17.362799614165922,143.6764067636446,63.25626114517221,73.5928556679016,3.04458461886399,16.632218666970005,12.057547907598046,29.0288363601574
Navi Mumbai,2014-11-12,256.43781734747006,105.40579739643717,100.71842207805578,32.4827692961333,8.751084691603772,65.73472054621826,37.77688636872443,37.860472808674395
Delhi,2014-11-13,277.06493908347625,221.7208013620014,34.55749773454214,12.805422904142505,6.8320746895678495,87.14897735259846,30.894708704523907,50.957623345352644
Amritsar,2014-11-14,101.84163537311326,318.35589914702865,88.30298208781727,59.06629224289929,3.901282713824502,28.368671146935256,38.164269903774866,31.09726954526529
Gwalior,2014-11-15,292.61058286055646,300.9499280106256,15.216700792087657,92.76247498013183,5.112634386872867,57.73763928143984,43.54663852073308,35.78371111737732
Surat,2014-11-16,127.89528372737743,371.78309146871806,38.111372742950074,32.36856094717977,4.615742097098863,76.83883512271566,29.375644001772486,27.09166996088299
Raipur,2014-11-17,212.3639550063502,247.32255743336412,124.5978471188691,70.68559306394543,4.900617265721936,32.132203165532204,12.062820550099577,56.630323928169375
Jabalpur,2014-11-18,280.0258092548339,208.3300171741416,86.50128773790144,31.70307665843488,5.459798553745409,86.07683874185831,28.46769603961123,23.19853875249909
Kanpur,2014-11-19,292.8650489513903,60.12440432027432,34.748800349771074,22.345508621701043,2.746351593296123,31.06091521707245,39.231589613838615,96.79444212213656
Chennai,2014-11-20,56.602061996584936,175.77593302501938,58.290671113876314,19.355447486691233,3.342797908605692,67.04425701024181,35.33417569750457,82.34571496489318
Visakhapatnam,2014-11-21,177.9406084579759,170.34703667404534,18.05843650192815,46.897394735191995,5.036061709265216,89.42410369491164,37.55768500550446,68.84482786077014
Chennai,2014-11-22,175.84301741007943,266.35788856514,73.14873427868433,99.30865513627623,2.8200963971433604,24.62811650328019,37.78999345601487,38.296734043394196
Srinagar,2014-11-23,195.37360179025896,260.84622495766075,39.02694136651276,46.652176805682785,6.339683952977207,49.40225134506057,19.299119046717294,50.3930518239785
Ranchi,2014-11-24,257.1316850424684,240.64166896581045,94.72719211721738,29.411425136166716,0.4977404936041373,42.64634025208382,43.612902786213766,33.84661553562489
Jabalpur,2014-11-25,180.1686579563605,76.69660398433626,106.96503109984027,33.13515875250387,7.858412309531001,33.34995328073258,38.98621291864295,68.32962634742967
Visakhapatnam,2014-11-26,17.512468245267335,222.2468083960401,58.396321275458675,13.43791646371566,4.588032714442976,71.2520070237092,35.527994069243704,32.35821265870782
LucknowUntitled document,2014-11-27,149.19087141952875,34.17784908481528,138.69760770690567,94.3589095562848,2.9692565015241947,13.428831725664207,42.6276743349432,30.16195036294537
Varanasi,2014-11-28,47.32366585135961,90.91801750926327,140.09923333486074,22.839470847319173,9.918949086780115,96.46521828308195,36.59428394402731,42.49480520781971
Dhanbad,2014-11-29,103.0281757299411,247.41430569488776,114.51986650235213,7.217852234446186,4.570748759788761,95.72714957976879,31.145548307950786,96.25627309161115
Pune,2014-11-30,93.27743613263878,328.52914934561136,59.27219976040569,45.69182230904631,1.8527593361037966,42.87625012883931,23.050318071401506,91.37884499678628
Pune,2014-12-01,77.55763770333756,62.33809876003579,44.696952361912786,27.78131472712701,4.088031171328094,32.85054345763483,33.73293861757021,88.13103715457164
Jaipur,2014-12-02,80.22552447073298,287.48812056810164,57.84908348537858,7.079954983961844,7.7038753933217246,30.791225408930515,25.35869410939584,52.103191093507384
Patna,2014-12-03,150.41357469337729,120.45670160316124,91.32473458523509,95.45184759963233,9.330152395271723,70.02792647137979,40.114396272239276,50.8648047831117
Amritsar,2014-12-04,201.38503030195685,208.24171983033557,65.18905395906981,49.838800314223484,4.727935641105421,90.96897153193207,12.104258617017006,86.35191086928168
Jabalpur,2014-12-05,108.82760708773684,310.23983941053103,93.87761279284766,11.70792560466253,9.314011086528756,43.46746559586214,16.8192300657627,69.87130872245113
Ludhiana,2014-12-06,98.33069082393197,71.48443328249587,128.85288888903784,13.73222165402864,3.159109239611117,61.61806009334681,25.734206108199903,92.54183246101204
LucknowUntitled document,2014-12-07,83.52175665128087,217.967863655824,56.51703973215459,38.156735880036706,8.364239263611495,86.580796050292,35.118699243412266,35.73466814577267
Aurangabad,2014-12-08,148.09243363483102,303.77732444779065,118.42370826620335,79.34433626658848,7.779036702271076,85.4115840619003,37.625279998309196,89.43152090651486
Patna,2014-12-09,21.935119138819886,68.26156239094212,67.0530082474034,60.59725425667022,2.499906637689318,52.62637177626598,41.61421538100203,38.07323018450355
Bhopal,2014-12-10,115.9920791145855,109.12314484267766,36.215554738413445,39.13740329293493,4.8648001977587185,94.83950531551217,33.458334328713924,97.56631934170737
Hyderabad,2014-12-11,142.99053745516255,366.365475871883,43.92409948993335,98.1864343857594,6.64679231390763,98.52488785003852,36.535289945211126,21.288022998715306
LucknowUntitled document,2014-12-12,126.08838893618481,388.68317321186123,111.69185132074064,58.7031634504698,6.0552859111328905,68.83435933667927,36.80869791614342,26.018250604400794
Ranchi,2014-12-13,108.02141467650763,259.6063662749443,124.23341924757648,29.40698524030994,3.9541402554008878,90.9088124995956,27.61330508087327,53.40402617850262
Ranchi,2014-12-14,43.71811615703404,222.03633940312417,105.10032869613238,66.05284332560373,5.430107103741743,95.24294209893442,26.577603963463183,34.19739432664416
Chandigarh,2014-12-15,223.81183418806225,21.253928565692053,91.2028907410008,29.66673540457957,8.262689635756637,24.63963450992797,18.624859683377156,46.97611648404931
Surat,2014-12-16,67.78512870151499,274.1997464779553,129.07467386564412,26.66439588085196,9.301990135231204,33.90872392544108,29.71151566409747,99.50528735320617
Ahmedabad,2014-12-17,110.90085463413494,174.54440543795593,139.2868337832048,38.18798556949774,7.916844646946938,29.090242944942425,21.69083171155861,57.67950560276851
Coimbatore,2014-12-18,130.22599186945467,333.3216915826607,98.27159291201257,37.66665291000129,2.9675607771744335,50.64522363417527,41.74105620815067,60.74773826381414
Kota,2014-12-19,291.45030323363704,216.76798771564944,141.46327069947273,12.731343745749868,7.577201917571597,22.30073219323128,23.44574775632038,91.27986138880178
Aurangabad,2014-12-20,217.63167368565252,212.09018804489583,59.13557596196667,33.945354135853705,9.242786621286394,18.721116212306168,27.10265917278651,91.34196458896996
Ahmedabad,2014-12-21,65.74919092299287,159.4239023780686,90.46367136825803,38.978542306700724,4.592303125554394,73.36135943090122,38.67846683447702,23.90549212281072
Vijayawada,2014-12-22,144.40164833690883,161.3361859615861,59.26068379614664,84.1628417891919,1.3579286821286582,85.34393692545912,20.16265087204033,82.220134114693
Nashik,2014-12-23,184.57101226800293,368.35044158573,123.27297028642396,58.72253453736307,6.428119944204606,98.5792128777068,32.797835239772155,32.078362507286
Bhopal,2014-12-24,61.71675396107528,255.7783334150692,74.50587192378195,23.132144495094373,0.1327158646986368,27.44407278611021,26.636985066746085,29.23825687700451
Ranchi,2014-12-25,292.62996065164344,192.2785200427645,56.5869372268101,13.175544931646813,8.72234095406857,30.767614298011775,14.989852630337957,57.82788404753283
Vijayawada,2014-12-26,202.80098890708533,332.24592009980176,102.9321378502864,91.8542554011025,4.240309417082134,72.45701528314098,28.32603080872956,72.99219024790635
Vadodara,2014-12-27,275.8283399664541,366.9912137962894,48.12808429966299,31.272420498393316,6.9034629392019875,51.8737670090919,32.94329013958648,58.52840132154413
Nashik,2014-12-28,91.59692403974627,227.11930121413843,119.01539237306778,34.79955493135358,9.942218708178624,86.3473246055723,30.368637390386887,32.16389126764162
Pune,2014-12-29,51.09428954799198,70.9146968426131,92.92139432407345,96.19828961131567,0.3753636565817574,68.42941190106276,10.791186267241736,57.72538871764861
Srinagar,2014-12-30,259.4809416808037,199.3325188508548,105.29030661121809,62.60200428596062,5.681800485179092,44.45924786169401,26.194875125340197,43.12536435062147
Amritsar,2014-12-31,186.64367256289196,387.4664790641398,48.32900059483066,80.6638168197439,2.0553424307088126,50.32947347392317,23.702706185926615,98.00008575896128
Nashik,2015-01-01,67.04361030320045,384.27494075491086,98.14778845488978,87.31907304831377,0.3818304003188415,44.32234653196698,22.578219146191064,41.975935800760595
Bangalore,2015-01-02,157.76377812797705,221.65475869258643,101.94026516606837,98.17736140540475,2.864035360906054,72.08855110105557,31.16849029849425,69.84680826489527
Bangalore,2015-01-03,249.37486657201052,57.55578970469906,123.4275118068603,88.75151353146663,5.338991331472413,89.76842118759673,29.27010486191264,27.363803679274206
Kolkata,2015-01-04,93.82687770550748,54.601017290957614,45.16795703082773,37.981567047708445,6.5503859390824815,24.26792500504925,29.259153060541916,37.84481841646116
Nagpur,2015-01-05,164.80608555814726,292.93681842054036,129.2587990299282,87.863817393501,7.966313418730009,33.36735320018747,26.55990141651721,38.2882999267119
Delhi,2015-01-06,200.3206871987007,294.5384303464737,67.84617587570506,72.38949394442577,7.129686581293328,20.957209909960373,36.31259642743889,70.00882022013627
Visakhapatnam,2015-01-07,112.61510931000745,316.2084143098345,16.03826630902744,59.008636857270574,9.043298716522527,78.9299832945615,33.6091946525418,82.89847163689019
Srinagar,2015-01-08,235.47453089078866,37.167974712383185,98.72974213263272,79.5746520473834,1.3547941028660855,27.30281945582088,13.59601902214151,28.953415231673326
Chandigarh,2015-01-09,130.21478819887858,393.0561946160569,106.63305745537282,36.68428384004679,9.356824353690564,56.61920228114038,17.916619343287312,69.48129444715454
Raipur,2015-01-10,135.2128173077121,389.57608740973643,116.21377809464391,41.16251466549827,4.997612402483031,46.22635165401596,14.306882205898631,23.7035940658133
Ahmedabad,2015-01-11,275.3122642163224,264.7521299609732,107.59031582580725,15.925955552518355,7.248960151270966,64.07167865677619,44.46437382099141,36.63042864290031
Allahabad,2015-01-12,210.31877402139585,233.720312746086,140.62427705423866,87.54549274368803,3.2069634523931003,89.91725750933873,28.416689719060873,51.86676690756485
Chandigarh,2015-01-13,41.938361533456295,313.80835703250176,125.76786386836027,44.594829710282056,7.336861767210038,25.17985846752201,17.10884982797355,63.627634429563884
Gwalior,2015-01-14,256.863871262925,175.98389922831277,119.83452694294039,9.122219303840692,8.33316660925995,73.0942775893426,37.30440191396309,39.133891694344484
Ahmedabad,2015-01-15,126.68290772070564,107.83832192666308,35.013901296231026,95.74482215748276,0.2043537341627325,12.94150257846157,42.51598189024009,60.09337047854438
Agra,2015-01-16,39.03165211672087,166.65552880105545,77.34317965706255,56.923348892530164,1.8180688737566286,49.137120227640715,10.388781630165582,44.20084685892128
Vijayawada,2015-01-17,10.09011978882465,356.5477921871925,69.57446481076431,77.37449620962306,6.1647448373857365,21.0154289025783,40.407177442722855,92.35062941765912
Bangalore,2015-01-18,146.66320681248843,287.6762064181294,130.94579795679982,67.53629602645032,4.153854636033758,96.89468106995066,27.50589693011928,37.26979623157681
Kota,2015-01-19,133.45495566817308,93.93660295763748,50.17715791856933,76.47619500829983,9.117515330686793,92.97345095358065,24.207356035392372,43.87444370425962
Varanasi,2015-01-20,39.766050551083076,273.04530717408045,42.05447477871315,88.50809819434542,0.7564679916589057,65.2991717097666,38.143076871008404,36.49477363879974
Coimbatore,2015-01-21,115.82619871563043,144.83102056597045,101.61012273336792,86.07948329296818,6.889567396683858,63.45369917652999,38.33009611214875,80.08552350213577
Bhopal,2015-01-22,80.10844874380477,35.98729013352363,74.38223456061341,69.15980796308875,2.0863380058674688,39.4343580411895,34.24628685023985,96.88067658193704
Srinagar,2015-01-23,126.9511421639811,382.4230137123381,20.971051215149863,84.63318019501915,3.4501119925049593,46.4621723701352,36.11548363649218,70.95729463878064
Navi Mumbai,2015-01-24,270.43984665982396,278.80207777447237,34.61864751337579,67.33528321015778,5.030685079173947,46.88799489388652,37.694495279997,24.609186511675993
Amritsar,2015-01-25,197.38512074976893,358.42667258143985,86.31727704955797,35.45475360416451,3.9855985533837095,67.02941526764451,25.168583084563906,90.8143492193377
Aurangabad,2015-01-26,246.04192385707515,202.50634841701515,63.069847056088896,71.28996409685095,4.4026186716797415,27.157660841119224,10.839076125029582,51.84202115492087
Kota,2015-01-27,249.79415660334084,198.2009910496955,141.3819489274025,25.970858459593828,1.548160595137801,66.1536567258998,13.872107474427676,64.90310932734711
Kanpur,2015-01-28,285.41070660191815,175.29720185076403,81.42766563057934,66.96704023808329,8.818205704472998,33.42054437426617,25.933025101967864,95.69915827718405
LucknowUntitled document,2015-01-29,209.54241076715914,306.7729703884956,94.79400234330481,61.64233314513938,7.623796971290893,43.3945314075694,22.99715693667296,32.836267313951964
Jaipur,2015-01-30,30.964893203927538,271.8264446747669,68.18954663188826,58.80044724086839,6.088200218915018,75.39044365571854,37.698449320761476,52.67190260060849
Bangalore,2015-01-31,149.38385745010865,224.9409918707953,147.56047642704,18.07452140036504,2.885394823236924,85.09263086738181,38.779642645946566,53.96017175366674
Howrah,2015-02-01,274.1463964214571,291.36280876974877,25.613288079563006,19.36513659836798,8.19982296908285,12.402436301334639,24.77584347493991,94.30859136548166
Kolkata,2015-02-02,98.236528348433,236.44074434062168,35.78491458341719,36.63079115910571,2.804462212906799,92.31855195238475,32.10530340648195,47.32114304011475
LucknowUntitled document,2015-02-03,129.0198128263279,227.5130192218525,81.19342265955294,64.98949260407142,5.740291746765147,61.18369031661616,14.958865589197838,50.393923172864
Jabalpur,2015-02-04,179.6067619077055,265.8469861123378,144.71063708186279,55.371686527350285,2.5344998857106003,38.49123014551739,36.463645099547946,70.03763201100881
Vadodara,2015-02-05,73.01430174325597,172.27724889131795,36.66585359509081,75.54642076065232,2.32584141518781,42.84624602835752,26.854781169715828,28.449203860375654
Kolkata,2015-02-06,47.95384825937148,77.25389151684745,107.96191706409935,98.00335653924182,9.064884861907045,53.347721183262614,32.673589160064836,64.98948255194273
Bhopal,2015-02-07,267.35274867627015,53.32670442997839,51.64158462561692,94.05784856372017,5.007442991970044,64.29729201742833,44.02528988438943,54.628834830469444
Surat,2015-02-08,172.36990103733035,69.17496310601354,37.19930660820938,12.778760594050812,1.233874403621813,81.2250105935671,12.328336795663366,93.5199075023379
Jaipur,2015-02-09,178.88842679144716,370.91957228687,71.13003551713487,80.42702907265428,2.249220307979221,18.62907219485337,12.287610169812961,66.97485190865416
Bangalore,2015-02-10,62.92309839033468,195.90773653459007,91.83221843502848,26.63999716387065,1.8380282404553598,79.75626288913242,42.248323487684246,63.07711657909343
Patna,2015-02-11,265.10994237699185,104.3306128600525,119.69789967090705,35.151293902996755,5.268680238904153,89.13585204609433,26.12654417868599,28.318851324136716
Srinagar,2015-02-12,227.7638240340297,59.57591225360599,69.6157818366236,82.35907481279094,9.173083821543838,25.422027403531516,34.77754530636855,97.39343892217104
Agra,2015-02-13,34.38040593321283,235.25349501104864,145.4670741933585,97.71456075810973,0.17805932873741848,78.2299816167048,13.923992004378665,67.98179116362422
Ludhiana,2015-02-14,123.48154812967634,195.94353180426722,16.707942168800994,15.985272766769977,3.669814362454679,11.896905818603905,18.42542018370877,60.06163798673814
Guwahati,2015-02-15,297.38781579213145,54.27761809132117,106.1554046103048,47.462487159658345,1.485344394524761,49.94959271312721,21.999835330620364,34.890106997410506
Chandigarh,2015-02-16,280.7991942729686,366.2954427505502,58.21113703298219,76.17762671218345,5.1580250571702715,79.72325671726605,22.44968879256179,94.55054368550786
Pune,2015-02-17,154.63601155188596,392.66191930921445,68.78011401305655,48.282153029988685,7.7853374388071375,90.91341309433597,34.52975185613407,31.313722123901464
Chennai,2015-02-18,66.95525171734721,145.11464170110645,123.45969557864191,59.475867063672624,4.887463067334931,50.22583036342905,22.14723156001894,54.299987309022775
Varanasi,2015-02-19,20.742845743127795,361.918218079078,30.101253250915285,13.104418131566705,9.353630604227618,25.995320678421738,29.41499452926372,23.871605979636623
Vijayawada,2015-02-20,97.74304655422829,110.89330072731957,138.82254067038238,44.75828989437243,2.7288112918510503,59.50130585490145,20.396185190525106,41.101918221090195
Aurangabad,2015-02-21,91.62331404167855,322.1915077091405,55.98094542798417,17.802583603630154,4.412300244588934,19.960976375828402,27.83050132374016,92.0007532430816
Nagpur,2015-02-22,196.23482746102715,181.7065075340629,43.53017039664548,62.25238493372387,7.878164493026579,89.15920130761356,33.59268476354753,99.07804342497796
Navi Mumbai,2015-02-23,53.12358042874642,288.1039613935625,21.968532730570193,96.74825798406926,3.111289125502318,59.74109991394568,16.99371137861955,28.83056947977633
Nashik,2015-02-24,174.14208331837187,398.64190989784504,72.86822638650754,89.48538783640038,9.026700846512362,73.20909485019828,14.399154230884076,42.38943901706694
Solapur,2015-02-25,164.5831688930774,270.08689686440994,89.18031029011694,26.633098123069825,2.569315343456867,17.542211476302917,24.083487482222026,35.63741066238514
Srinagar,2015-02-26,119.78812272650755,327.3204938486273,63.82363075518398,48.629861588126694,6.227279804425716,36.55072871835047,42.011581959825605,87.03721628980969
Chennai,2015-02-27,38.76531441396676,150.39287232467024,42.322477291339254,58.597636749027544,5.365316465378848,76.0790565874625,39.13887428591316,37.2897834890107
Jaipur,2015-02-28,280.5201409329848,331.20101448871475,117.47040706406455,79.69955756026454,4.279782743319716,86.58223500116479,32.46989430589864,66.50980437926641
Delhi,2015-03-01,283.4928829893787,285.6318064491885,28.58165749900865,48.487647635503734,5.169214587224321,78.91245531453575,17.342548195895915,77.51693211124658
Ahmedabad,2015-03-02,17.295379888322593,291.37262962467133,84.08669814139584,47.61534954725214,0.7950687766484167,62.761919803627656,18.92875311603572,50.6735865658498
Jabalpur,2015-03-03,272.9454265701949,180.40293883785154,145.18940599481897,57.33978311545064,5.61161275734586,77.01569573762703,13.33791130568623,28.80582574293557
Ludhiana,2015-03-04,254.3338028016425,127.52527232258078,135.0892908622676,62.465940781395275,1.5477765713600231,99.93278061008385,12.731227681681192,96.86157514059254
Kolkata,2015-03-05,80.1282559862335,252.97935546983828,11.206087271857452,80.27818794833958,1.7192162644893971,51.11855292137241,22.894021807016316,77.39561595042852
Chennai,2015-03-06,266.06690580379717,161.05119277772206,127.08375585759912,43.96619703271659,9.966128076775522,84.23894858105771,17.138316063829826,39.67381959531532
Raipur,2015-03-07,161.59526327105013,290.6144547851668,145.37279012403496,80.09578736932046,0.8005188935810387,91.1000020388157,10.881262373441881,90.5374717965453
Chennai,2015-03-08,153.0125374928026,273.11464469069205,80.24857115075616,82.87614089942353,2.366257713609149,94.62061319421846,22.837118018610184,72.2559097164866
Jodhpur,2015-03-09,170.3012980241564,293.53946978508304,82.1497004354038,10.560455695723101,9.932845350975214,15.93626711110865,35.82377807668014,61.49192749884587
Jodhpur,2015-03-10,229.01804841335337,101.72218198003283,47.61985043695162,18.04158040061882,1.7506066919795873,95.6071010334257,36.06896007814011,42.68359604687476
Jaipur,2015-03-11,102.65085444893052,133.72047649860454,122.37653206780732,97.6137971955577,5.121860753267924,25.83542561605376,15.574094044010096,75.20182769296376
Jabalpur,2015-03-12,25.3610527619824,359.15654188755684,128.3566856433919,72.10580024689153,2.7662063772757643,18.96674926223288,15.60071799698219,82.60864206743929
Gwalior,2015-03-13,289.0753002258713,115.99789199633678,124.0194773835936,33.58635347799324,7.2500384389604875,89.35740457928078,13.47700264656853,37.66216706680357
Navi Mumbai,2015-03-14,271.75287151874096,259.4243978806163,10.931582881857553,95.4704665246726,6.0532996643702175,92.61347948533039,23.55475236812883,56.54513880131026
Jaipur,2015-03-15,254.38604499037476,315.67951062582847,126.44505987580837,59.537096761945755,8.66874136824926,38.20342837243233,40.01634096893714,80.61707471284927
Bhopal,2015-03-16,236.51850392870955,378.0004432310435,127.2814484210059,6.202745848551826,8.299575344331428,48.184768752712905,16.407084587817113,43.24250135814201
Kanpur,2015-03-17,119.34627625019262,291.3609496703019,92.98011175842858,40.40934622467097,8.463215967112355,55.67951976751149,14.09931235225009,84.71114959905132
Srinagar,2015-03-18,278.2769822074017,220.1287494432277,139.4963759318456,79.80808828486417,8.223476005048658,47.410796810533164,18.16673554347347,70.1223312851018
Hyderabad,2015-03-19,98.87490498780295,374.76014266839644,25.18396398988778,41.860954818952244,9.330501856777662,96.59112517662048,29.997849373177843,99.67323848351131
Dhanbad,2015-03-20,273.94696908865416,129.4898256652708,69.31750312429456,71.36291977123241,1.761627547748169,79.39061561274595,15.357660921774475,72.67621619797428
Mumbai,2015-03-21,140.6801878419189,268.15233249247194,34.627915248604815,22.967778925491842,2.8899508206436706,74.62111181259955,20.330465419587785,66.67770346028803
